Team Name,Golfer0,Golfer1,Golfer2,Golfer3,Golfer4,Golfer5,Golfer6,Golfer7,Golfer8,Golfer9,Golfer10,Injury1,Injury2,Injury3,Injury4,Injury5,Injury6,Injury7,Injury8,Injury9,Injury10,Max_Injury_Salary,Sub_Salary,Earnings0,Earnings1,Earnings2,Earnings3,Earnings4,Earnings5,Earnings6,Earnings7,Earnings8,Earnings9,Earnings10,Tourney_Nb,Earn_Sum_Tourney,Earn_Sum_YTD,Payout_Sum_YTD,Period,Dates,Payout Tier,Tournament,Pay1,Pay2,Pay3,Pay4,Pay5,Pay6,Pay7,tourney_rank_min,tourney_rank_reverse,tourney_rank_max,pay_sum,weekly_payout
Bob Loblaw,Justin Rose,Adam Hadwin,Rickie Fowler,Chris Kirk,Joel Dahmen,Viktor Hovland,Will Zalatoris,Matt Fitzpatrick,Kevin Yu,Matthieu Pavon,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,,,,225525.0,,,,0.0,0.0,,3,225525.0,539602.0,0.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,22.0,51.0,22.0,0,0.0
Busch League,Eric Cole,Xander Schauffele,Tommy Fleetwood,Robert MacIntyre,Aaron Rai,Brian Harman,Nick Dunlap,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,,,20387.0,,80088.0,195025.0,,,,,1,295500.0,295500.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,24.0,48.0,25.0,0,0.0
Busch League,Eric Cole,Xander Schauffele,Tommy Fleetwood,Robert MacIntyre,Aaron Rai,Brian Harman,Nick Dunlap,,,,,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,1.25,18304.0,,,,,0.0,42093.0,,,,,2,60397.0,355897.0,0.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,51.0,22.0,51.0,0,0.0
Busch League,Eric Cole,Xander Schauffele,Tommy Fleetwood,Robert MacIntyre,Aaron Rai,Brian Harman,Nick Dunlap,,,,,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,1.25,19716.0,,,,0.0,,,,,,,3,19716.0,375613.0,0.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,65.0,8.0,65.0,0,0.0
Crackem 94,Aaron Rai,Scottie Scheffler,Russell Henley,Tom Hoge,Nick Taylor,Kevin Yu,Chan Kim,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,,195025.0,24382.0,1566000.0,,20387.0,,,,,1,1805794.0,1805794.0,35.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,1.0,72.0,1.0,35,35.0
Crackem 94,Aaron Rai,Scottie Scheffler,Russell Henley,Tom Hoge,Nick Taylor,Kevin Yu,Chan Kim,,,,,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,1.25,,,,57640.0,169400.0,0.0,0.0,,,,,2,227040.0,2032834.0,35.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,30.0,41.0,32.0,0,0.0
Crackem 94,Aaron Rai,Scottie Scheffler,Russell Henley,Tom Hoge,Nick Taylor,Kevin Yu,Chan Kim,,,,,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,1.25,0.0,,,,,0.0,33945.0,,,,,3,33945.0,2066779.0,35.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,46.0,18.0,55.0,0,0.0
Double Eagles,Maverick McNealy,Scottie Scheffler,Tom Kim,Cam Davis,Jon Rahm,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,,18444.0,0.0,,,,,,,,1,18444.0,18444.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,62.0,10.0,63.0,0,0.0
Double Eagles,Maverick McNealy,Scottie Scheffler,Tom Kim,Cam Davis,Jon Rahm,,,,,,,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,1.5,,,0.0,125400.0,,,,,,,,2,125400.0,143844.0,0.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,39.0,32.0,41.0,0,0.0
Double Eagles,Maverick McNealy,Scottie Scheffler,Tom Kim,Cam Davis,Jon Rahm,,,,,,,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,1.5,22646.0,,,,,,,,,,,3,22646.0,166490.0,0.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,56.0,11.0,62.0,0,0.0
East West Mics,Matteo Manassero,Xander Schauffele,Will Zalatoris,Rasmus Hojgaard,Frankie Capan III,Aldrich Potgieter,Karl Vilips,Matthew Riedel,Braden Thornberry,Takumi Kanaya,William Mouw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,,,24382.0,0.0,,,0.0,0.0,0.0,1,24382.0,24382.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,55.0,14.0,59.0,0,0.0
East West Mics,Matteo Manassero,Xander Schauffele,Will Zalatoris,Rasmus Hojgaard,Frankie Capan III,Aldrich Potgieter,Karl Vilips,Matthew Riedel,Braden Thornberry,Takumi Kanaya,William Mouw,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.5,27236.0,,169400.0,,169400.0,0.0,,21032.0,0.0,0.0,0.0,2,387068.0,411450.0,0.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,17.0,56.0,17.0,0,0.0
East West Mics,Matteo Manassero,Xander Schauffele,Will Zalatoris,Rasmus Hojgaard,Frankie Capan III,Aldrich Potgieter,Karl Vilips,Matthew Riedel,Braden Thornberry,Takumi Kanaya,William Mouw,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.5,74068.0,,,,21390.0,132732.0,,0.0,0.0,0.0,20088.0,3,248278.0,659728.0,0.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,21.0,52.0,21.0,0,0.0
El Quatro,Xander Schauffele,Scottie Scheffler,Cameron Young,Jon Rahm,Tom Hoge,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,,,,24382.0,,,,,,,1,24382.0,24382.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,55.0,14.0,59.0,0,0.0
El Quatro,Xander Schauffele,Scottie Scheffler,Cameron Young,Jon Rahm,Tom Hoge,,,,,,,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,6.5,,,0.0,,57640.0,,,,,,,2,57640.0,82022.0,0.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,53.0,18.0,55.0,0,0.0
El Quatro,Xander Schauffele,Scottie Scheffler,Cameron Young,Jon Rahm,Tom Hoge,,,,,,,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,6.5,,,,,,,,,,,,3,0.0,82022.0,0.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,66.0,1.0,72.0,0,0.0
Ex-Sepp-tional,Scottie Scheffler,Xander Schauffele,Ludvig Aberg,Davis Thompson,Austin Eckroat,Ben Griffin,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,0.0,,,0.0,0.0,24382.0,,,,,,1,24382.0,24382.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,55.0,14.0,59.0,0,0.0
Ex-Sepp-tional,Scottie Scheffler,Xander Schauffele,Ludvig Aberg,Davis Thompson,Austin Eckroat,Ben Griffin,,,,,,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,9.25,0.0,,,21032.0,,267300.0,,,,,,2,288332.0,312714.0,0.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,27.0,46.0,27.0,0,0.0
Ex-Sepp-tional,Scottie Scheffler,Xander Schauffele,Ludvig Aberg,Davis Thompson,Austin Eckroat,Ben Griffin,,,,,,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,9.25,0.0,,33945.0,,0.0,0.0,,,,,,3,33945.0,346659.0,0.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,46.0,18.0,55.0,0,0.0
Fore Right,Jordan Spieth,Ludvig Aberg,Viktor Hovland,Robert MacIntyre,Brooks Koepka,Bryson DeChambeau,Lucas Glover,Aaron Rai,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,,,20387.0,,,80088.0,,,,,1,100475.0,100475.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,44.0,29.0,44.0,0,0.0
Fore Right,Jordan Spieth,Ludvig Aberg,Viktor Hovland,Robert MacIntyre,Brooks Koepka,Bryson DeChambeau,Lucas Glover,Aaron Rai,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,,,,,,0.0,,,,,2,0.0,100475.0,0.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,62.0,1.0,72.0,0,0.0
Fore Right,Jordan Spieth,Ludvig Aberg,Viktor Hovland,Robert MacIntyre,Brooks Koepka,Bryson DeChambeau,Lucas Glover,Aaron Rai,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,33945.0,,,,,,0.0,,,,3,33945.0,134420.0,0.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,46.0,18.0,55.0,0,0.0
FroZone,Si Woo Kim,Wyndham Clark,Sahith Theegala,Sam Burns,Russell Henley,Shane Lowry,Takumi Kanaya,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,,36975.0,,195025.0,,0.0,,,,,1,232000.0,232000.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,34.0,39.0,34.0,0,0.0
FroZone,Si Woo Kim,Wyndham Clark,Sahith Theegala,Sam Burns,Russell Henley,Shane Lowry,Takumi Kanaya,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,,57640.0,,,0.0,,,,,2,57640.0,289640.0,0.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,53.0,18.0,55.0,0,0.0
FroZone,Si Woo Kim,Wyndham Clark,Sahith Theegala,Sam Burns,Russell Henley,Shane Lowry,Takumi Kanaya,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,,22646.0,,,0.0,0.0,,,,,3,22646.0,312286.0,0.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,56.0,11.0,62.0,0,0.0
Gamechanger,Kevin Yu,Wyndham Clark,Tom Kim,Keegan Bradley,Eric Cole,Brian Harman,Chris Kirk,Rickie Fowler,Stephan Jaeger,Justin Rose,Matthieu Pavon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,,18444.0,283838.0,356700.0,80088.0,0.0,,513300.0,,,1,1252370.0,1252370.0,15.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,3.0,70.0,3.0,15,15.0
Gamechanger,Kevin Yu,Wyndham Clark,Tom Kim,Keegan Bradley,Eric Cole,Brian Harman,Chris Kirk,Rickie Fowler,Stephan Jaeger,Justin Rose,Matthieu Pavon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,,18304.0,0.0,42093.0,83270.0,,,,2,143667.0,1396037.0,15.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,37.0,36.0,37.0,0,0.0
Gamechanger,Kevin Yu,Wyndham Clark,Tom Kim,Keegan Bradley,Eric Cole,Brian Harman,Chris Kirk,Rickie Fowler,Stephan Jaeger,Justin Rose,Matthieu Pavon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,,,132732.0,19716.0,,,,0.0,0.0,0.0,3,152448.0,1548485.0,15.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,28.0,44.0,29.0,0,0.0
Garden State Golf Club,Maverick McNealy,Sahith Theegala,Max Homa,Akshay Bhatia,Nick Dunlap,Matt McCarty,Nico Echavarria,Billy Horschel,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,36975.0,,,195025.0,18444.0,948300.0,0.0,,,,1,1198744.0,1198744.0,10.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,4.0,69.0,4.0,10,10.0
Garden State Golf Club,Maverick McNealy,Sahith Theegala,Max Homa,Akshay Bhatia,Nick Dunlap,Matt McCarty,Nico Echavarria,Billy Horschel,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,,,,42093.0,0.0,0.0,83270.0,,,,2,125363.0,1324107.0,10.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,42.0,31.0,42.0,0,0.0
Garden State Golf Club,Maverick McNealy,Sahith Theegala,Max Homa,Akshay Bhatia,Nick Dunlap,Matt McCarty,Nico Echavarria,Billy Horschel,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,22646.0,0.0,,,0.0,,,,,,3,22646.0,1346753.0,10.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,56.0,11.0,62.0,0,0.0
General Patton's Troops,Jake Knapp,Ludvig Aberg,Patrick Cantlay,Harris English,Maverick McNealy,Brian Harman,Stephan Jaeger,Patton Kizzire,Patrick Fishburn,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,,0.0,24382.0,80088.0,513300.0,0.0,283838.0,,,1,901608.0,901608.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,8.0,65.0,8.0,0,0.0
General Patton's Troops,Jake Knapp,Ludvig Aberg,Patrick Cantlay,Harris English,Maverick McNealy,Brian Harman,Stephan Jaeger,Patton Kizzire,Patrick Fishburn,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,339900.0,27236.0,,0.0,,0.0,0.0,,,2,367136.0,1268744.0,0.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,20.0,53.0,20.0,0,0.0
General Patton's Troops,Jake Knapp,Ludvig Aberg,Patrick Cantlay,Harris English,Maverick McNealy,Brian Harman,Stephan Jaeger,Patton Kizzire,Patrick Fishburn,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,33945.0,,1674000.0,22646.0,,0.0,,0.0,,,3,1730591.0,2999335.0,25.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,2.0,71.0,2.0,25,25.0
Gimme Dat,Christiaan Bezuidenhout,Collin Morikawa,Justin Thomas,Aaron Rai,Russell Henley,Rasmus Hojgaard,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,,,,195025.0,,,,,,,1,195025.0,195025.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,36.0,36.0,37.0,0,0.0
Gimme Dat,Christiaan Bezuidenhout,Collin Morikawa,Justin Thomas,Aaron Rai,Russell Henley,Rasmus Hojgaard,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,,959200.0,,,,,,,,,2,959200.0,1154225.0,0.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,11.0,62.0,11.0,0,0.0
Gimme Dat,Christiaan Bezuidenhout,Collin Morikawa,Justin Thomas,Aaron Rai,Russell Henley,Rasmus Hojgaard,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,,,0.0,,,,,,,,3,0.0,1154225.0,0.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,66.0,1.0,72.0,0,0.0
Go back to your shanties!,Adam Hadwin,Viktor Hovland,Tommy Fleetwood,Jason Day,Rasmus Hojgaard,Christiaan Bezuidenhout,Nicolai Hojgaard,Alex Noren,Erik Van Rooyen,Matteo Manassero,,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.75,0.75,19314.0,,,,,,,,,,,1,19314.0,19314.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,60.0,12.0,61.0,0,0.0
Go back to your shanties!,Adam Hadwin,Viktor Hovland,Tommy Fleetwood,Jason Day,Rasmus Hojgaard,Christiaan Bezuidenhout,Nicolai Hojgaard,Alex Noren,Erik Van Rooyen,Matteo Manassero,,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.75,0.75,0.0,,,519200.0,,0.0,,,,27236.0,,2,546436.0,565750.0,0.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,13.0,60.0,13.0,0,0.0
Go back to your shanties!,Adam Hadwin,Viktor Hovland,Tommy Fleetwood,Jason Day,Rasmus Hojgaard,Christiaan Bezuidenhout,Nicolai Hojgaard,Alex Noren,Erik Van Rooyen,Matteo Manassero,,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.75,0.75,,,,52080.0,,,,,,74068.0,,3,126148.0,691898.0,0.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,36.0,37.0,36.0,0,0.0
Goin’ Homa,Eric Cole,Aaron Rai,Ludvig Aberg,Tyrrell Hatton,Tom Hoge,Max Homa,Min Woo Lee,Mackenzie Hughes,Stephan Jaeger,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,,,,24382.0,,,0.0,513300.0,,,1,537682.0,537682.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,13.0,60.0,13.0,0,0.0
Goin’ Homa,Eric Cole,Aaron Rai,Ludvig Aberg,Tyrrell Hatton,Tom Hoge,Max Homa,Min Woo Lee,Mackenzie Hughes,Stephan Jaeger,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,,,,57640.0,,,19712.0,,,,2,77352.0,615034.0,0.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,49.0,24.0,49.0,0,0.0
Goin’ Homa,Eric Cole,Aaron Rai,Ludvig Aberg,Tyrrell Hatton,Tom Hoge,Max Homa,Min Woo Lee,Mackenzie Hughes,Stephan Jaeger,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,33945.0,,,0.0,,,0.0,,,3,33945.0,648979.0,0.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,46.0,18.0,55.0,0,0.0
Golf Ball Whacker Guy,Rory McIlroy,Xander Schauffele,Ludvig Aberg,Max Homa,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,,,,,,,,,,,1,0.0,0.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,65.0,1.0,72.0,0,0.0
Golf Ball Whacker Guy,Rory McIlroy,Xander Schauffele,Ludvig Aberg,Max Homa,,,,,,,,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,5.5,,,,,,,,,,,,2,0.0,0.0,0.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,62.0,1.0,72.0,0,0.0
Golf Ball Whacker Guy,Rory McIlroy,Xander Schauffele,Ludvig Aberg,Max Homa,,,,,,,,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,5.5,,,33945.0,0.0,,,,,,,,3,33945.0,33945.0,0.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,46.0,18.0,55.0,0,0.0
Good Money After Bad,Scottie Scheffler,Sungjae Im,Sahith Theegala,Sepp Straka,Christiaan Bezuidenhout,Tom Hoge,Chris Kirk,Brian Harman,Adam Hadwin,Ben Griffin,Nick Taylor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,0.0,,36975.0,52138.0,,24382.0,0.0,80088.0,19314.0,24382.0,1566000.0,1,1803279.0,1803279.0,25.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,2.0,71.0,2.0,25,25.0
Good Money After Bad,Scottie Scheffler,Sungjae Im,Sahith Theegala,Sepp Straka,Christiaan Bezuidenhout,Tom Hoge,Chris Kirk,Brian Harman,Adam Hadwin,Ben Griffin,Nick Taylor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,0.0,0.0,,1584000.0,0.0,57640.0,42093.0,0.0,0.0,267300.0,169400.0,2,2120433.0,3923712.0,50.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,2.0,71.0,2.0,25,25.0
Good Money After Bad,Scottie Scheffler,Sungjae Im,Sahith Theegala,Sepp Straka,Christiaan Bezuidenhout,Tom Hoge,Chris Kirk,Brian Harman,Adam Hadwin,Ben Griffin,Nick Taylor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,0.0,418500.0,22646.0,,,,,,,0.0,,3,441146.0,4364858.0,50.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,10.0,63.0,10.0,0,0.0
Good Ol Boys,Thomas Detry,Hideki Matsuyama,Maverick McNealy,Christiaan Bezuidenhout,Sepp Straka,Jhonattan Vegas,Aaron Rai,Tom Hoge,Stephan Jaeger,Chris Kirk,Taylor Pendrith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,132675.0,24382.0,,52138.0,,,24382.0,513300.0,0.0,24382.0,1,771259.0,771259.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,9.0,64.0,9.0,0,0.0
Good Ol Boys,Thomas Detry,Hideki Matsuyama,Maverick McNealy,Christiaan Bezuidenhout,Sepp Straka,Jhonattan Vegas,Aaron Rai,Tom Hoge,Stephan Jaeger,Chris Kirk,Taylor Pendrith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,,,0.0,1584000.0,0.0,,57640.0,,42093.0,,2,1683733.0,2454992.0,0.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,7.0,66.0,7.0,0,0.0
Good Ol Boys,Thomas Detry,Hideki Matsuyama,Maverick McNealy,Christiaan Bezuidenhout,Sepp Straka,Jhonattan Vegas,Aaron Rai,Tom Hoge,Stephan Jaeger,Chris Kirk,Taylor Pendrith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,52080.0,22646.0,,,33945.0,0.0,,0.0,,302250.0,3,410921.0,2865913.0,0.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,11.0,62.0,11.0,0,0.0
Hack to the Future,Brian Harman,Collin Morikawa,Wyndham Clark,Akshay Bhatia,Taylor Pendrith,Austin Eckroat,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,24382.0,0.0,,,,,,1,24382.0,24382.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,55.0,14.0,59.0,0,0.0
Hack to the Future,Brian Harman,Collin Morikawa,Wyndham Clark,Akshay Bhatia,Taylor Pendrith,Austin Eckroat,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,,,,,,,2,0.0,24382.0,0.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,62.0,1.0,72.0,0,0.0
