Team Name,Golfer0,Golfer1,Golfer2,Golfer3,Golfer4,Golfer5,Golfer6,Golfer7,Golfer8,Golfer9,Golfer10,Injury1,Injury2,Injury3,Injury4,Injury5,Injury6,Injury7,Injury8,Injury9,Injury10,Max_Injury_Salary,Sub_Salary,Earnings0,Earnings1,Earnings2,Earnings3,Earnings4,Earnings5,Earnings6,Earnings7,Earnings8,Earnings9,Earnings10,Tourney_Nb,Earn_Sum_Tourney,Earn_Sum_YTD,Payout_Sum_YTD,Period,Dates,Payout Tier,Tournament,Pay1,Pay2,Pay3,Pay4,Pay5,Pay6,Pay7,tourney_rank_min,tourney_rank_reverse,tourney_rank_max,pay_sum,weekly_payout
Ricky Strokes,Aaron Rai,Christiaan Bezuidenhout,Cam Davis,Corey Conners,Jhonattan Vegas,Erik van Rooyen,Keegan Bradley,Justin Rose,Matt Fitzpatrick,Jordan Spieth,Robert MacIntyre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,,0.0,0.0,,52138.0,283838.0,,,,20387.0,1,356363.0,356363.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,19.0,54.0,19.0,0,0.0
Ricky Strokes,Aaron Rai,Christiaan Bezuidenhout,Cam Davis,Corey Conners,Jhonattan Vegas,Erik van Rooyen,Keegan Bradley,Justin Rose,Matt Fitzpatrick,Jordan Spieth,Robert MacIntyre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,125400.0,,0.0,0.0,,,,,,2,125400.0,481763.0,0.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,39.0,32.0,41.0,0,0.0
Ricky Strokes,Aaron Rai,Christiaan Bezuidenhout,Cam Davis,Corey Conners,Jhonattan Vegas,Erik van Rooyen,Keegan Bradley,Justin Rose,Matt Fitzpatrick,Jordan Spieth,Robert MacIntyre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,,,,33945.0,0.0,132732.0,0.0,,,,3,166677.0,648440.0,0.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,25.0,46.0,27.0,0,0.0
Sandbagger,Ludvig Aberg,Hideki Matsuyama,Patrick Cantlay,Max Greyserman,Jason Day,Jordan Spieth,Erik van Rooyen,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,132675.0,,,,,52138.0,,,,,1,184813.0,184813.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,39.0,34.0,39.0,0,0.0
Sandbagger,Ludvig Aberg,Hideki Matsuyama,Patrick Cantlay,Max Greyserman,Jason Day,Jordan Spieth,Erik van Rooyen,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,,339900.0,267300.0,519200.0,,0.0,,,,,2,1126400.0,1311213.0,0.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,9.0,64.0,9.0,0,0.0
Sandbagger,Ludvig Aberg,Hideki Matsuyama,Patrick Cantlay,Max Greyserman,Jason Day,Jordan Spieth,Erik van Rooyen,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,52080.0,,25482.0,52080.0,,0.0,,,,,3,129642.0,1440855.0,0.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,35.0,38.0,35.0,0,0.0
Sexual Chocolate,Patrick Cantlay,Rory McIlroy,Ludvig Aberg,Davis Thompson,Austin Eckroat,Brian Harman,Daniel Berger,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,,0.0,0.0,80088.0,0.0,,,,,1,80088.0,80088.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,50.0,21.0,52.0,0,0.0
Sexual Chocolate,Patrick Cantlay,Rory McIlroy,Ludvig Aberg,Davis Thompson,Austin Eckroat,Brian Harman,Daniel Berger,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,,21032.0,,0.0,83270.0,,,,,2,104302.0,184390.0,0.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,43.0,30.0,43.0,0,0.0
Sexual Chocolate,Patrick Cantlay,Rory McIlroy,Ludvig Aberg,Davis Thompson,Austin Eckroat,Brian Harman,Daniel Berger,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,33945.0,,0.0,,0.0,,,,,3,33945.0,218335.0,0.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,46.0,18.0,55.0,0,0.0
Slog,Alex Noren,Ben Griffin,Sam Burns,Taylor Pendrith,Aaron Rai,Rory McIlroy,Maverick McNealy,Doug Ghim,Thirston Lawrence,Andrew Novak,Takumi Kanaya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,24382.0,,24382.0,,,24382.0,17226.0,,0.0,0.0,1,90372.0,90372.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,49.0,24.0,49.0,0,0.0
Slog,Alex Noren,Ben Griffin,Sam Burns,Taylor Pendrith,Aaron Rai,Rory McIlroy,Maverick McNealy,Doug Ghim,Thirston Lawrence,Andrew Novak,Takumi Kanaya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,267300.0,57640.0,,,,,83270.0,,0.0,0.0,2,408210.0,498582.0,0.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,15.0,58.0,15.0,0,0.0
Slog,Alex Noren,Ben Griffin,Sam Burns,Taylor Pendrith,Aaron Rai,Rory McIlroy,Maverick McNealy,Doug Ghim,Thirston Lawrence,Andrew Novak,Takumi Kanaya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,,302250.0,0.0,,22646.0,0.0,,641700.0,0.0,3,966596.0,1465178.0,10.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,4.0,69.0,4.0,10,10.0
SoCal Hacker,Max Homa,Denny McCarthy,Hideki Matsuyama,Rasmus Hojgaard,Tommy Fleetwood,Tom Hoge,Will Zalatoris,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.0,132675.0,132675.0,,,24382.0,,,,,,1,289732.0,289732.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,26.0,47.0,26.0,0,0.0
SoCal Hacker,Max Homa,Denny McCarthy,Hideki Matsuyama,Rasmus Hojgaard,Tommy Fleetwood,Tom Hoge,Will Zalatoris,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.0,,,,,57640.0,169400.0,,,,,2,227040.0,516772.0,0.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,30.0,41.0,32.0,0,0.0
SoCal Hacker,Max Homa,Denny McCarthy,Hideki Matsuyama,Rasmus Hojgaard,Tommy Fleetwood,Tom Hoge,Will Zalatoris,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.0,,52080.0,,,,,,,,,3,52080.0,568852.0,0.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,41.0,29.0,44.0,0,0.0
Son of a Squanch!,Adam Hadwin,Xander Schauffele,Akshay Bhatia,Matt Fitzpatrick,Cam Davis,Patrick Rodgers,Matthieu Pavon,Bryson DeChambeau,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,,,,0.0,0.0,,,,,,1,0.0,0.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,65.0,1.0,72.0,0,0.0
Son of a Squanch!,Adam Hadwin,Xander Schauffele,Akshay Bhatia,Matt Fitzpatrick,Cam Davis,Patrick Rodgers,Matthieu Pavon,Bryson DeChambeau,,,,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.75,0.0,,,,125400.0,18040.0,,,,,,2,143440.0,143440.0,0.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,38.0,35.0,38.0,0,0.0
Son of a Squanch!,Adam Hadwin,Xander Schauffele,Akshay Bhatia,Matt Fitzpatrick,Cam Davis,Patrick Rodgers,Matthieu Pavon,Bryson DeChambeau,,,,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.75,,,,,,21390.0,0.0,,,,,3,21390.0,164830.0,0.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,63.0,9.0,64.0,0,0.0
Stay Up!!,Emiliano Grillo,Collin Morikawa,Akshay Bhatia,Jordan Spieth,Eric Cole,Min Woo Lee,Chris Kirk,Beau Hossler,Doug Ghim,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,,,356700.0,,0.0,,17226.0,,,1,373926.0,373926.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,16.0,57.0,16.0,0,0.0
Stay Up!!,Emiliano Grillo,Collin Morikawa,Akshay Bhatia,Jordan Spieth,Eric Cole,Min Woo Lee,Chris Kirk,Beau Hossler,Doug Ghim,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,,,18304.0,,42093.0,169400.0,83270.0,,,2,313067.0,686993.0,0.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,25.0,48.0,25.0,0,0.0
Stay Up!!,Emiliano Grillo,Collin Morikawa,Akshay Bhatia,Jordan Spieth,Eric Cole,Min Woo Lee,Chris Kirk,Beau Hossler,Doug Ghim,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,,,19716.0,,,132732.0,0.0,,,3,152448.0,839441.0,0.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,28.0,44.0,29.0,0,0.0
Team Miller Time,Hideki Matsuyama,Xander Schauffele,Ludvig Aberg,Alex Noren,Aaron Rai,Taylor Pendrith,,,,,,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,4.5,0.0,,,,,24382.0,,,,,,1,24382.0,24382.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,55.0,14.0,59.0,0,0.0
Team Miller Time,Hideki Matsuyama,Xander Schauffele,Ludvig Aberg,Alex Noren,Aaron Rai,Taylor Pendrith,,,,,,6.5,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,4.5,,,,,,,,,,,,2,0.0,24382.0,0.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,62.0,1.0,72.0,0,0.0
Team Miller Time,Hideki Matsuyama,Xander Schauffele,Ludvig Aberg,Alex Noren,Aaron Rai,Taylor Pendrith,,,,,,6.5,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,4.5,52080.0,,33945.0,,0.0,302250.0,,,,,,3,388275.0,412657.0,0.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,12.0,61.0,12.0,0,0.0
The Hulkamaniacs,Matt Kuchar,Xander Schauffele,Si Woo Kim,Ben Griffin,Matt McCarty,Corey Conners,Harry Hall,Matthieu Pavon,Thomas Detry,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,0.0,24382.0,18444.0,0.0,195025.0,,20387.0,,,1,258238.0,258238.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,31.0,42.0,31.0,0,0.0
The Hulkamaniacs,Matt Kuchar,Xander Schauffele,Si Woo Kim,Ben Griffin,Matt McCarty,Corey Conners,Harry Hall,Matthieu Pavon,Thomas Detry,,,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.5,27236.0,,21032.0,267300.0,0.0,,83270.0,,,,,2,398838.0,657076.0,0.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,16.0,57.0,16.0,0,0.0
The Hulkamaniacs,Matt Kuchar,Xander Schauffele,Si Woo Kim,Ben Griffin,Matt McCarty,Corey Conners,Harry Hall,Matthieu Pavon,Thomas Detry,,,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.5,,,0.0,0.0,0.0,,,0.0,132732.0,,,3,132732.0,789808.0,0.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,30.0,39.0,34.0,0,0.0
Three Out of the Sand,Scottie Scheffler,Austin Eckroat,Denny McCarthy,Davis Thompson,Justin Thomas,Ludvig Aberg,Robert MacIntyre,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,0.0,0.0,132675.0,0.0,,,20387.0,,,,,1,153062.0,153062.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,40.0,33.0,40.0,0,0.0
Three Out of the Sand,Scottie Scheffler,Austin Eckroat,Denny McCarthy,Davis Thompson,Justin Thomas,Ludvig Aberg,Robert MacIntyre,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,0.0,,,21032.0,959200.0,,,,,,,2,980232.0,1133294.0,0.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,10.0,63.0,10.0,0,0.0
Three Out of the Sand,Scottie Scheffler,Austin Eckroat,Denny McCarthy,Davis Thompson,Justin Thomas,Ludvig Aberg,Robert MacIntyre,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,0.0,0.0,,,,33945.0,,,,,,3,33945.0,1167239.0,0.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,46.0,18.0,55.0,0,0.0
Titos at the Turn,Patrick Cantlay,Ludvig Aberg,Hideki Matsuyama,Si Woo Kim,Rasmus Hojgaard,Chris Kirk,Michael Thorbjornsen,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,132675.0,0.0,,0.0,,,,,,1,132675.0,132675.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,41.0,31.0,42.0,0,0.0
Titos at the Turn,Patrick Cantlay,Ludvig Aberg,Hideki Matsuyama,Si Woo Kim,Rasmus Hojgaard,Chris Kirk,Michael Thorbjornsen,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,,21032.0,,42093.0,0.0,,,,,2,63125.0,195800.0,0.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,50.0,23.0,50.0,0,0.0
Titos at the Turn,Patrick Cantlay,Ludvig Aberg,Hideki Matsuyama,Si Woo Kim,Rasmus Hojgaard,Chris Kirk,Michael Thorbjornsen,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,33945.0,52080.0,0.0,,,0.0,,,,,3,86025.0,281825.0,0.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,39.0,34.0,39.0,0,0.0
Turd Ferguson,Shane Lowry,Scottie Scheffler,Sam Burns,Maverick McNealy,Justin Rose,Frankie Capan III,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,,,24382.0,,24382.0,,,,,,1,48764.0,48764.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,54.0,19.0,54.0,0,0.0
Turd Ferguson,Shane Lowry,Scottie Scheffler,Sam Burns,Maverick McNealy,Justin Rose,Frankie Capan III,,,,,,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,1.75,,,57640.0,,,169400.0,,,,,,2,227040.0,275804.0,0.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,30.0,41.0,32.0,0,0.0
Turd Ferguson,Shane Lowry,Scottie Scheffler,Sam Burns,Maverick McNealy,Justin Rose,Frankie Capan III,,,,,,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,1.75,0.0,,,22646.0,0.0,21390.0,,,,,,3,44036.0,319840.0,0.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,45.0,28.0,45.0,0,0.0
WVU69,Taylor Moore,Austin Eckroat,Corey Conners,Eric Cole,Matt McCarty,Nick Dunlap,Sam Burns,Sepp Straka,Taylor Pendrith,Maverick McNealy,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,356700.0,18444.0,195025.0,,52138.0,24382.0,24382.0,,1,671071.0,671071.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,11.0,62.0,11.0,0,0.0
WVU69,Taylor Moore,Austin Eckroat,Corey Conners,Eric Cole,Matt McCarty,Nick Dunlap,Sam Burns,Sepp Straka,Taylor Pendrith,Maverick McNealy,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,,18304.0,0.0,42093.0,57640.0,1584000.0,,,,2,1702037.0,2373108.0,0.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,6.0,67.0,6.0,0,0.0
WVU69,Taylor Moore,Austin Eckroat,Corey Conners,Eric Cole,Matt McCarty,Nick Dunlap,Sam Burns,Sepp Straka,Taylor Pendrith,Maverick McNealy,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,19716.0,0.0,,,,302250.0,22646.0,,3,344612.0,2717720.0,0.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,15.0,58.0,15.0,0,0.0
Walking Bogey,Taylor Pendrith,Ludvig Aberg,Sungjae Im,Maverick McNealy,Davis Thompson,Austin Eckroat,Harry Hall,Ben Griffin,Patrick Fishburn,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,,,24382.0,0.0,0.0,195025.0,24382.0,283838.0,,,1,527627.0,527627.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,14.0,59.0,14.0,0,0.0
Walking Bogey,Taylor Pendrith,Ludvig Aberg,Sungjae Im,Maverick McNealy,Davis Thompson,Austin Eckroat,Harry Hall,Ben Griffin,Patrick Fishburn,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,,0.0,,21032.0,,83270.0,267300.0,0.0,,,2,371602.0,899229.0,0.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,18.0,55.0,18.0,0,0.0
Walking Bogey,Taylor Pendrith,Ludvig Aberg,Sungjae Im,Maverick McNealy,Davis Thompson,Austin Eckroat,Harry Hall,Ben Griffin,Patrick Fishburn,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,33945.0,418500.0,22646.0,,0.0,,0.0,0.0,,,3,475091.0,1374320.0,0.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,9.0,64.0,9.0,0,0.0
Who's Up and Why Aren't They Hitting,Sahith Theegala,Scottie Scheffler,Patrick Cantlay,Shane Lowry,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,,,,,,,,,,,1,0.0,0.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,65.0,1.0,72.0,0,0.0
Who's Up and Why Aren't They Hitting,Sahith Theegala,Scottie Scheffler,Patrick Cantlay,Shane Lowry,,,,,,,,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,3.5,,,339900.0,,,,,,,,,2,339900.0,339900.0,0.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,22.0,50.0,23.0,0,0.0
Who's Up and Why Aren't They Hitting,Sahith Theegala,Scottie Scheffler,Patrick Cantlay,Shane Lowry,,,,,,,,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,3.5,22646.0,,,0.0,,,,,,,,3,22646.0,362546.0,0.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,56.0,11.0,62.0,0,0.0
Wrecking Crew,Davis Thompson,Xander Schauffele,Akshay Bhatia,Brian Harman,Jordan Spieth,Keegan Bradley,Michael Thorbjornsen,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,,,80088.0,,283838.0,,,,,,1,363926.0,363926.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,17.0,55.0,18.0,0,0.0
Wrecking Crew,Davis Thompson,Xander Schauffele,Akshay Bhatia,Brian Harman,Jordan Spieth,Keegan Bradley,Michael Thorbjornsen,,,,,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,1.5,21032.0,,,0.0,,,0.0,,,,,2,21032.0,384958.0,0.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,58.0,12.0,61.0,0,0.0
Wrecking Crew,Davis Thompson,Xander Schauffele,Akshay Bhatia,Brian Harman,Jordan Spieth,Keegan Bradley,Michael Thorbjornsen,,,,,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,1.5,,,,,,132732.0,0.0,,,,,3,132732.0,517690.0,0.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,30.0,39.0,34.0,0,0.0
Young Guns,Chris Kirk,Akshay Bhatia,Matt Fitzpatrick,Nick Dunlap,Robert MacIntyre,Christiaan Bezuidenhout,Taylor Pendrith,Aaron Rai,Tom Hoge,Brian Harman,Matthieu Pavon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,195025.0,20387.0,,24382.0,,24382.0,80088.0,,1,344264.0,344264.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,21.0,52.0,21.0,0,0.0
Young Guns,Chris Kirk,Akshay Bhatia,Matt Fitzpatrick,Nick Dunlap,Robert MacIntyre,Christiaan Bezuidenhout,Taylor Pendrith,Aaron Rai,Tom Hoge,Brian Harman,Matthieu Pavon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,42093.0,,0.0,,,57640.0,0.0,,2,99733.0,443997.0,0.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,45.0,27.0,46.0,0,0.0
Young Guns,Chris Kirk,Akshay Bhatia,Matt Fitzpatrick,Nick Dunlap,Robert MacIntyre,Christiaan Bezuidenhout,Taylor Pendrith,Aaron Rai,Tom Hoge,Brian Harman,Matthieu Pavon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,302250.0,0.0,,,0.0,3,302250.0,746247.0,0.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,18.0,54.0,19.0,0,0.0
the Lacey Underalls,Erik van Rooyen,Collin Morikawa,Max Homa,Billy Horschel,Bryson DeChambeau,Maverick McNealy,Rickie Fowler,Harry Hall,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,52138.0,,,0.0,,24382.0,,195025.0,,,,1,271545.0,271545.0,0.0,1,Jan 9 - 12,1,Sony Open in Hawaii,35,25,15,10,5,0,0,30.0,43.0,30.0,0,0.0
the Lacey Underalls,Erik van Rooyen,Collin Morikawa,Max Homa,Billy Horschel,Bryson DeChambeau,Maverick McNealy,Rickie Fowler,Harry Hall,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,83270.0,,,83270.0,83270.0,,,,2,249810.0,521355.0,0.0,1,Jan 16 - 19,1,The American Express,35,25,15,10,5,0,0,29.0,44.0,29.0,0,0.0
the Lacey Underalls,Erik van Rooyen,Collin Morikawa,Max Homa,Billy Horschel,Bryson DeChambeau,Maverick McNealy,Rickie Fowler,Harry Hall,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,22646.0,,,,,,3,22646.0,544001.0,0.0,1,Jan 22 - 25,1,Farmers Insurance Open,35,25,15,10,5,0,0,56.0,11.0,62.0,0,0.0
